,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_n_epochs,param_lr_all,param_reg_all
42,0.720053175712377,0.7242909090765017,0.7178652476975382,0.7171342085420387,0.7209065787326508,0.7200500239522213,0.0025295861104970203,88,0.15028610229492187,0.007748522794153147,0.04566044807434082,0.002298179959117573,"{'n_factors': 10, 'n_epochs': 20, 'lr_all': 0.02, 'reg_all': 0.005}",10,20,0.02,0.005
43,0.7199429802176617,0.7242362908747505,0.7178884043415638,0.7169949991196751,0.7208452290167704,0.7199815807140842,0.002535783661390488,87,0.149371337890625,0.002812624628022156,0.04550528526306152,0.002106781944933431,"{'n_factors': 10, 'n_epochs': 20, 'lr_all': 0.02, 'reg_all': 0.02}",10,20,0.02,0.02
44,0.7196833771254034,0.7240862741396258,0.717343626269964,0.7163714079341895,0.7201998279812073,0.719536902690078,0.002682853845902495,84,0.14924278259277343,0.0036123952490914415,0.04761738777160644,0.001850553821238093,"{'n_factors': 10, 'n_epochs': 20, 'lr_all': 0.02, 'reg_all': 0.1}",10,20,0.02,0.1
45,0.7152283126575144,0.7216108780684534,0.7144614143174146,0.712619093861482,0.7148239324636373,0.7157487262737005,0.0030640714318100463,36,0.32872438430786133,0.008303408069326385,0.05011053085327148,0.002061265517829496,"{'n_factors': 10, 'n_epochs': 50, 'lr_all': 0.001, 'reg_all': 0.005}",10,50,0.001,0.005
46,0.7152603665897618,0.7215704810820648,0.714492128818266,0.7126080412645818,0.7147796704998554,0.715742137650906,0.0030500201889229537,35,0.3197195529937744,0.005673968984700888,0.04828634262084961,0.002086425195783887,"{'n_factors': 10, 'n_epochs': 50, 'lr_all': 0.001, 'reg_all': 0.02}",10,50,0.001,0.02
47,0.7153594197079121,0.7218500690236066,0.714655488285454,0.7126301841629773,0.7149493459066338,0.7158889014173166,0.003125353764491608,40,0.3167147636413574,0.0055497585862130955,0.045318603515625,0.0007311143261582848,"{'n_factors': 10, 'n_epochs': 50, 'lr_all': 0.001, 'reg_all': 0.1}",10,50,0.001,0.1
48,0.7163717281227236,0.7206740513322045,0.71429188837449,0.7132982179066669,0.7168572751571602,0.7162986321786491,0.0025491655208253927,49,0.31970553398132323,0.006276822775467933,0.04506235122680664,0.0010884473588118582,"{'n_factors': 10, 'n_epochs': 50, 'lr_all': 0.005, 'reg_all': 0.005}",10,50,0.005,0.005
49,0.7162447441483765,0.7207569930035668,0.7141425480577814,0.7129912221039876,0.7166671115758275,0.7161605237779078,0.0026648809623533304,47,0.3307922840118408,0.011363004707232584,0.0456484317779541,0.00172991482851632,"{'n_factors': 10, 'n_epochs': 50, 'lr_all': 0.005, 'reg_all': 0.02}",10,50,0.005,0.02
50,0.7160805906923843,0.7207642655957981,0.7142124551606158,0.7128794819958543,0.7165185822641648,0.7160910751417634,0.0026782503561646764,45,0.32772302627563477,0.011257091274381867,0.04617047309875488,0.0024492411048214185,"{'n_factors': 10, 'n_epochs': 50, 'lr_all': 0.005, 'reg_all': 0.1}",10,50,0.005,0.1
51,0.7278562063331029,0.7316548481397177,0.7247600701174519,0.7252607165358852,0.7296536439036916,0.7278370970059698,0.0026069623056935425,106,0.3191232204437256,0.007337243675211275,0.04672174453735352,0.00048436243053469975,"{'n_factors': 10, 'n_epochs': 50, 'lr_all': 0.02, 'reg_all': 0.005}",10,50,0.02,0.005
52,0.7272655473102103,0.7315918094747925,0.7242973999175959,0.7248848743138229,0.729237480939168,0.7274554223911179,0.0027167004502511275,104,0.32548017501831056,0.010349162525301736,0.049222564697265624,0.0018523201701601368,"{'n_factors': 10, 'n_epochs': 50, 'lr_all': 0.02, 'reg_all': 0.02}",10,50,0.02,0.02
53,0.7262550970188189,0.7306590992961246,0.7233528923782989,0.723432054233164,0.7273421186071211,0.7262082523067055,0.002718758621201137,91,0.32328386306762696,0.009861941758119728,0.04794988632202148,0.0022733816724901748,"{'n_factors': 10, 'n_epochs': 50, 'lr_all': 0.02, 'reg_all': 0.1}",10,50,0.02,0.1
54,0.7263297864658158,0.733736321038629,0.7262550568270578,0.7232470016438362,0.7253280958893445,0.7269792523729366,0.0035569721771260255,96,0.27968058586120603,0.0008128763412114167,0.05865378379821777,0.010644851625484543,"{'n_factors': 100, 'n_epochs': 5, 'lr_all': 0.001, 'reg_all': 0.005}",100,5,0.001,0.005
55,0.7264993439133801,0.7338669522802491,0.7262586078064469,0.7233134933103686,0.7253304130987538,0.7270537620818398,0.003586607107204258,97,0.284158992767334,0.004492650971041239,0.06759333610534668,0.004047894205345391,"{'n_factors': 100, 'n_epochs': 5, 'lr_all': 0.001, 'reg_all': 0.02}",100,5,0.001,0.02
56,0.7265268475077629,0.734089954816783,0.7264553422803837,0.7236239803968867,0.7256080284123484,0.7272608306828329,0.0035716358899633397,100,0.28212580680847166,0.0027861737706780885,0.0681835651397705,0.004770185906472884,"{'n_factors': 100, 'n_epochs': 5, 'lr_all': 0.001, 'reg_all': 0.1}",100,5,0.001,0.1
57,0.7172478885244709,0.7242350831583361,0.7171048286116295,0.7146845793839424,0.7163947045288809,0.7179334168414518,0.003279941655075903,64,0.28092136383056643,0.003005154659814967,0.06744275093078614,0.006234537639007181,"{'n_factors': 100, 'n_epochs': 5, 'lr_all': 0.005, 'reg_all': 0.005}",100,5,0.005,0.005
58,0.7175505805240584,0.7242955884749943,0.7171370493942852,0.714762695328747,0.7165416816293537,0.7180575190702878,0.00326102400013208,66,0.2808544158935547,0.0013134834302416677,0.06312475204467774,0.010194139199158963,"{'n_factors': 100, 'n_epochs': 5, 'lr_all': 0.005, 'reg_all': 0.02}",100,5,0.005,0.02
59,0.717734102613918,0.7245592300046333,0.7173651129572494,0.7149262907961558,0.7166829421946559,0.7182535357133224,0.003297217280478326,69,0.2824075698852539,0.004442795218168626,0.05566473007202148,0.007366885911594378,"{'n_factors': 100, 'n_epochs': 5, 'lr_all': 0.005, 'reg_all': 0.1}",100,5,0.005,0.1
60,0.7144320248189205,0.720401395313283,0.7132451192131475,0.7113597720273508,0.7140609310496089,0.7146998484844621,0.0030417077189562273,14,0.2907395362854004,0.006463175737303653,0.04812908172607422,0.0017612983626758146,"{'n_factors': 100, 'n_epochs': 5, 'lr_all': 0.02, 'reg_all': 0.005}",100,5,0.02,0.005
61,0.7144536532354582,0.7203819262578631,0.7134378152739509,0.71132475118811,0.7142198156268256,0.7147635923164415,0.0030179709962728295,17,0.2811104774475098,0.0013157529413118985,0.04574747085571289,0.0005049005825569729,"{'n_factors': 100, 'n_epochs': 5, 'lr_all': 0.02, 'reg_all': 0.02}",100,5,0.02,0.02
62,0.7146207107179964,0.7205316209394,0.7136856543213084,0.711268755831329,0.7141737620912333,0.7148561007802534,0.0030650126375156585,18,0.28218898773193357,0.002006952361363857,0.04677515029907227,0.0011406197134467854,"{'n_factors': 100, 'n_epochs': 5, 'lr_all': 0.02, 'reg_all': 0.1}",100,5,0.02,0.1
63,0.7183486781029134,0.724979875860625,0.7178280796166456,0.7154074195401149,0.7171470361431469,0.7187422178526892,0.003273053135689133,76,0.4907102584838867,0.010324612495185008,0.04614276885986328,0.0014853312336844068,"{'n_factors': 100, 'n_epochs': 20, 'lr_all': 0.001, 'reg_all': 0.005}",100,20,0.001,0.005
64,0.7182955339770478,0.7249889471290443,0.7179255591643968,0.7154351328883051,0.7171293222035434,0.7187548990724675,0.003268807850578147,77,0.47858409881591796,0.0029578211975158997,0.04620347023010254,0.0007600472975161963,"{'n_factors': 100, 'n_epochs': 20, 'lr_all': 0.001, 'reg_all': 0.02}",100,20,0.001,0.02
65,0.7185122200677575,0.7252698801388449,0.7179517636162448,0.7156077002272454,0.717580578134598,0.718984428436938,0.003291485061376983,81,0.4900676727294922,0.0058703836391242985,0.048172616958618165,0.003814842589709677,"{'n_factors': 100, 'n_epochs': 20, 'lr_all': 0.001, 'reg_all': 0.1}",100,20,0.001,0.1
66,0.7139956491321332,0.7199349104895032,0.7129880010401294,0.7114168915780823,0.714067843954063,0.7144806592387822,0.0028903013249693215,7,0.4880986213684082,0.005948092821968192,0.04784979820251465,0.001806901415513062,"{'n_factors': 100, 'n_epochs': 20, 'lr_all': 0.005, 'reg_all': 0.005}",100,20,0.005,0.005
67,0.7140927152607704,0.7199356472351197,0.7129188205078706,0.7115228698055004,0.714145232291228,0.7145230570200979,0.002870497395961689,8,0.4800106525421143,0.00650022528083454,0.04624295234680176,0.0013746384378226022,"{'n_factors': 100, 'n_epochs': 20, 'lr_all': 0.005, 'reg_all': 0.02}",100,20,0.005,0.02
68,0.7144873318268272,0.7206158017321608,0.7131155732438443,0.7112669278787646,0.7141514299087317,0.7147274129180656,0.003150730138428006,16,0.48197360038757325,0.004449974615926976,0.04533371925354004,0.001036071746619706,"{'n_factors': 100, 'n_epochs': 20, 'lr_all': 0.005, 'reg_all': 0.1}",100,20,0.005,0.1
69,0.7165445827283486,0.7211088033147279,0.7145868109191414,0.7133044924675823,0.7167928831549453,0.7164675145169491,0.0026531159217710095,53,0.47969675064086914,0.0007907645082775155,0.04537506103515625,0.0003948054563925638,"{'n_factors': 100, 'n_epochs': 20, 'lr_all': 0.02, 'reg_all': 0.005}",100,20,0.02,0.005
70,0.7165678473202964,0.7208836125863499,0.7145853042988957,0.7135476890201694,0.7167519755389511,0.7164672857529325,0.002516386412217181,52,0.48360133171081543,0.007193185205350486,0.04649386405944824,0.0013012108180223622,"{'n_factors': 100, 'n_epochs': 20, 'lr_all': 0.02, 'reg_all': 0.02}",100,20,0.02,0.02
71,0.7164839662333043,0.7216064213379261,0.7143292284755978,0.7132735182696991,0.7168380521640648,0.7165062372961184,0.002874450002193006,54,0.4821931838989258,0.005554706906355713,0.05254306793212891,0.009105241530967298,"{'n_factors': 100, 'n_epochs': 20, 'lr_all': 0.02, 'reg_all': 0.1}",100,20,0.02,0.1
72,0.7154683827389571,0.721792637376145,0.714733133187378,0.712620122966333,0.7149261310734316,0.7159080814684489,0.003097635690542692,42,0.8793302059173584,0.006921299011260395,0.06356339454650879,0.008565819899318637,"{'n_factors': 100, 'n_epochs': 50, 'lr_all': 0.001, 'reg_all': 0.005}",100,50,0.001,0.005
73,0.7155887397219958,0.7218310548297415,0.7145136076277858,0.7125663555412795,0.7150658995541522,0.7159131314549909,0.0031306365141666632,44,0.8779647350311279,0.00257055734563565,0.06604475975036621,0.001556740315526107,"{'n_factors': 100, 'n_epochs': 50, 'lr_all': 0.001, 'reg_all': 0.02}",100,50,0.001,0.02
74,0.715659062859782,0.7220322493355952,0.7148198002557055,0.7129257977979012,0.7151694242023184,0.7161212668902606,0.003097230655231139,46,0.8880981922149658,0.01256333415303855,0.07140145301818848,0.005912995875967783,"{'n_factors': 100, 'n_epochs': 50, 'lr_all': 0.001, 'reg_all': 0.1}",100,50,0.001,0.1
75,0.7148465068223572,0.7200237248953756,0.7132516067996656,0.711762151536435,0.71508348800927,0.7149934956126207,0.002785988950028386,19,0.8888032913208008,0.009124019503484942,0.06818833351135253,0.005661540725977118,"{'n_factors': 100, 'n_epochs': 50, 'lr_all': 0.005, 'reg_all': 0.005}",100,50,0.005,0.005
76,0.715091788072518,0.7199889329098031,0.7133164517234165,0.7119251122200845,0.71534909562178,0.7151342761095205,0.0027283278275398192,24,0.8855352878570557,0.013187548416918778,0.05631899833679199,0.007941512248493847,"{'n_factors': 100, 'n_epochs': 50, 'lr_all': 0.005, 'reg_all': 0.02}",100,50,0.005,0.02
77,0.714997890341883,0.7203351646987874,0.7133172130599711,0.71178424052166,0.7149608669127456,0.7150790751070095,0.0028846883629843195,20,0.8846658706665039,0.007118975772505737,0.0499171257019043,0.00830585565708399,"{'n_factors': 100, 'n_epochs': 50, 'lr_all': 0.005, 'reg_all': 0.1}",100,50,0.005,0.1
78,0.7172045360602933,0.722149059601149,0.7157068588829337,0.7150460458931752,0.7186851241195376,0.7177583249114178,0.0025301841955965494,59,0.8837400913238526,0.011299442852921539,0.0465583324432373,0.0015097294379806988,"{'n_factors': 100, 'n_epochs': 50, 'lr_all': 0.02, 'reg_all': 0.005}",100,50,0.02,0.005
79,0.7178671544553564,0.72195535222598,0.7155314980538491,0.7149544497525694,0.7184343734983889,0.7177485655972288,0.002486118314951631,58,0.8829615592956543,0.012794546388700251,0.04478769302368164,0.00026467535338815123,"{'n_factors': 100, 'n_epochs': 50, 'lr_all': 0.02, 'reg_all': 0.02}",100,50,0.02,0.02
